country,year,inflation_percent,coal,internet,daily_income,GDP_USD_Total,life_exp_year,population,electricity_generation,residential_electricity_use,cell_phone_total
Cyprus,2006,3.09,30200,375000,52.7,19800000000,78.2,1060000,4650000000,1500000000,868000
Cyprus,2007,4.14,27400,434000,52.8,20800000000,78.3,1070000,4870000000,1610000000,988000
Cyprus,2008,4.73,22400,458000,52.4,21600000000,78.8,1090000,5080000000,1680000000,1020000
Czech Republic,1991,36.2,27200000,0,18.4,106000000000,72.1,10300000,60500000000,9880000000,1240
Czech Republic,1992,12.4,25400000,0,18.4,106000000000,72.4,10300000,59300000000,10300000000,4650
Czech Republic,1993,21.0,24800000,60200,20.0,106000000000,73.0,10300000,58900000000,11400000000,14000
Czech Republic,1994,12.3,23400000,130000,20.8,109000000000,73.2,10300000,58700000000,13200000000,30400
Czech Republic,1995,8.82,23500000,151000,21.7,116000000000,73.4,10300000,60800000000,14800000000,48900
Czech Republic,1996,9.91,23400000,201000,22.6,121000000000,74.0,10300000,64300000000,16000000000,200000
Czech Republic,1997,8.31,22000000,301000,23.0,120000000000,74.1,10300000,64599999999,15500000000,526000
Czech Republic,1998,9.81,20400000,402000,23.4,120000000000,74.7,10300000,64900000000,14500000000,965000
Czech Republic,1999,3.04,18600000,704000,23.8,121000000000,75.0,10200000,64700000000,14100000000,1940000
Czech Republic,2000,1.84,21200000,1010000,24.2,126000000000,75.2,10200000,73500000000,13800000000,4350000
Czech Republic,2001,4.89,20800000,1510000,24.6,130000000000,75.5,10200000,74600000000,14200000000,6950000
Czech Republic,2002,2.72,20400000,2450000,25.0,132000000000,75.7,10200000,76300000000,14100000000,8610000
Czech Republic,2003,1.29,20800000,3510000,25.9,137000000000,75.6,10200000,83200000000,14500000000,9710000
Czech Republic,2004,4.05,20800000,3640000,26.9,143000000000,76.1,10300000,84300000000,14500000000,10800000
Czech Republic,2005,0.0949,20100000,3620000,27.6,153000000000,76.4,10300000,82600000000,14700000000,11800000
Czech Republic,2006,0.654,20800000,4940000,29.1,163000000000,77.0,10300000,84400000000,15200000000,12400000
Czech Republic,2007,3.54,20800000,5380000,30.7,172000000000,77.2,10300000,88000000000,14700000000,13200000
Czech Republic,2008,2.01,19700000,6560000,31.4,177000000000,77.3,10400000,83500000000,14700000000,13800000
Germany,1991,3.09,116000000,199000,51.3,2460000000000,75.8,79800000,540000000000,122000000000,532000
Germany,1992,5.31,104000000,348000,52.0,2510000000000,76.2,80200000,538000000000,123000000000,972000
Germany,1993,3.88,98500000,373000,52.1,2480000000000,76.3,80600000,527000000000,126000000000,1770000
Germany,1994,2.05,95600000,746000,51.1,2540000000000,76.6,80900000,528000000000,125000000000,2490000
Germany,1995,1.98,90600000,1490000,51.6,2580000000000,76.9,81100000,537000000000,127000000000,3730000
Germany,1996,0.602,90200000,2480000,52.1,2600000000000,77.1,81300000,553000000000,134000000000,5510000
Germany,1997,0.273,87400000,5460000,51.4,2650000000000,77.5,81400000,552000000000,131000000000,8279999
Germany,1998,0.688,85300000,8039999,53.0,2700000000000,77.8,81500000,557000000000,131000000000,13900000
Germany,1999,0.343,82200000,17000000,54.6,2760000000000,78.1,81600000,556000000000,131000000000,23400000
Germany,2000,-0.489,85300000,24600000,55.5,2840000000000,78.4,81600000,577000000000,131000000000,48200000
Germany,2001,1.3,85500000,25800000,55.5,2880000000000,78.7,81500000,586000000000,134000000000,56100000
Germany,2002,1.38,85700000,39800000,56.5,2880000000000,78.8,81400000,587000000000,137000000000,59100000
Germany,2003,1.32,87200000,45600000,56.1,2860000000000,78.9,81300000,609000000000,139000000000,64800000
Germany,2004,1.12,85000000,52800000,56.7,2890000000000,79.3,81300000,617000000000,140000000000,71300000
Germany,2005,0.405,81300000,56100000,56.8,2910000000000,79.6,81200000,623000000000,141000000000,79300000
Germany,2006,0.397,84500000,58800000,57.2,3020000000000,79.9,81200000,640000000000,142000000000,85700000
Germany,2007,1.77,86700000,61100000,58.0,3110000000000,80.0,81200000,641000000000,140000000000,96200000
Germany,2008,0.909,80100000,63200000,57.8,3140000000000,80.2,81200000,641000000000,140000000000,106000000
Denmark,1991,2.66,8260000,10000,47.7,205000000000,75.4,5160000,36500000000,10100000000,176000
Denmark,1992,1.66,6880000,20000,47.5,209000000000,75.5,5180000,30700000000,10200000000,211000
Denmark,1993,0.58,7220000,30000,48.1,209000000000,75.5,5190000,34000000000,10300000000,358000
Denmark,1994,1.57,7760000,70100,48.7,220000000000,75.5,5210000,40200000000,10400000000,504000
Denmark,1995,1.28,6490000,200000,49.3,227000000000,75.6,5240000,36700000000,10300000000,822000
Denmark,1996,2.01,8920000,300000,49.9,233000000000,75.9,5260000,53600000000,10600000000,1320000
Denmark,1997,2.01,6630000,601000,50.6,241000000000,76.3,5280000,44300000000,10300000000,1440000
Denmark,1998,1.23,5630000,1200000,51.3,246000000000,76.7,5300000,41100000000,10300000000,1930000
Denmark,1999,1.68,4730000,1630000,51.9,253000000000,76.7,5320000,38900000000,10300000000,2630000
Denmark,2000,3.02,3970000,2089999,52.6,263000000000,77.2,5340000,36000000000,10200000000,3360000
Denmark,2001,2.52,4200000,2300000,52.2,265000000000,77.3,5360000,37700000000,10200000000,3960000
Denmark,2002,2.35,4200000,3450000,51.8,266000000000,77.4,5380000,39300000000,10200000000,4480000
Denmark,2003,1.48,5730000,4110000,51.4,267000000000,77.7,5400000,46200000000,10300000000,4770000
Denmark,2004,2.1,4390000,4370000,52.3,275000000000,78.0,5420000,40400000000,10300000000,5170000
Denmark,2005,2.91,3710000,4490000,52.9,281000000000,78.3,5440000,36200000000,10400000000,5450000
Denmark,2006,2.08,5630000,4720000,54.6,292000000000,78.5,5460000,45600000000,10600000000,5830000
Denmark,2007,2.43,4650000,4650000,55.6,295000000000,78.7,5480000,39300000000,10300000000,6310000
Denmark,2008,4.13,4099999,4670000,55.0,293000000000,79.0,5500000,36600000000,10300000000,6560000
Algeria,1991,53.8,680000,0,7.31,79500000000,67.9,26100000,17300000000,6420000000,4780
Algeria,1992,21.9,808000,0,7.26,80900000000,68.3,26700000,18300000000,7120000000,4780
Algeria,1993,13.6,658000,0,7.21,79200000000,68.6,27400000,19400000000,7130000000,4780
Algeria,1994,29.1,620000,102,7.16,78500000000,68.7,27900000,19900000000,7610000000,1350
Algeria,1995,28.6,620000,509,7.11,81500000000,69.0,28500000,19700000000,7970000000,4690
Algeria,1996,24.0,292000,509,7.23,84800000000,69.6,29000000,20700000000,8439999999,11700
Algeria,1997,7.0,512000,3050,7.35,85800000000,69.7,29500000,21500000000,8539999999,17400
Algeria,1998,-3.13,548000,6110,7.47,90200000000,70.2,29900000,23300000000,9590000000,18000
Algeria,1999,10.9,587000,61100,7.59,93000000000,70.7,30300000,24800000000,10600000000,72000
Algeria,2000,22.7,485000,153000,7.71,96600000000,71.0,30800000,25400000000,11300000000,86000
Algeria,2001,-0.473,560000,203000,7.84,99500000000,71.3,31200000,26600000000,12000000000,100000
Algeria,2002,1.32,735000,507000,7.97,105000000000,71.8,31600000,27600000000,12800000000,450000
Algeria,2003,8.33,606000,708000,8.1,113000000000,72.0,32100000,29500000000,14300000000,1450000
Algeria,2004,12.2,723000,1520000,8.23,117000000000,72.6,32500000,31200000000,14900000000,4880000
Algeria,2005,16.1,594000,1940000,8.37,124000000000,72.9,33000000,33900000000,17300000000,13700000
Algeria,2006,10.5,882000,2480000,8.5,126000000000,73.3,33400000,35200000000,16600000000,21000000
Algeria,2007,6.4,757000,3230000,8.64,131000000000,73.6,34000000,37300000000,17700000000,27600000
Algeria,2008,15.3,757000,3540000,8.79,134000000000,73.9,34600000,40200000000,19900000000,27000000
Ecuador,1991,6.89,0,0,8.07,45600000000,71.5,10700000,6970000000,2020000000,0
Ecuador,1992,4.3,0,548,8.12,46500000000,72.1,10900000,7200000000,2140000000,0
Ecuador,1993,2.64,0,1800,8.12,47400000000,72.5,11100000,7410000000,2200000000,0
Ecuador,1994,15.0,0,3900,8.29,49500000000,73.2,11300000,8140000000,2430000000,18900
Ecuador,1995,5.22,0,5020,8.33,50600000000,73.6,11600000,8430000000,2570000000,54400
Ecuador,1996,1.49,0,10100,8.38,51400000000,73.5,11800000,9680000000,2900000000,59800
Ecuador,1997,7.01,0,13200,8.42,53700000000,74.2,12000000,10400000000,3250000000,127000
Ecuador,1998,-3.78,0,15300,8.46,55400000000,74.1,12200000,10900000000,3400000000,243000
Ecuador,1999,-26.3,0,102000,8.5,52800000000,74.2,12400000,10300000000,2940000000,383000
Ecuador,2000,-7.71,0,185000,6.54,53400000000,74.5,12600000,10600000000,2790000000,482000
Ecuador,2001,28.4,0,345000,7.47,55500000000,75.0,12800000,11000000000,2900000000,859000
Ecuador,2002,12.1,0,560000,8.53,57800000000,74.1,13100000,11900000000,3100000000,1560000
Ecuador,2003,10.6,0,596000,9.73,59400000000,73.9,13300000,11500000000,3330000000,2400000
Ecuador,2004,4.26,0,657000,9.59,64200000000,73.9,13500000,12600000000,3530000000,3540000
Ecuador,2005,7.73,0,829000,11.4,67599999999,73.6,13800000,13400000000,3700000000,6250000
Ecuador,2006,8.0,0,1010000,12.5,70600000000,73.6,14000000,15100000000,3900000000,8490000
Ecuador,2007,6.65,0,1540000,13.2,72200000000,73.7,14300000,17300000000,4099999999,9940000
Ecuador,2008,13.8,0,2730000,12.6,76800000000,73.8,14500000,18600000000,4380000000,11700000
Egypt,1991,16.1,781000,0,5.5,116000000000,64.5,58600000,43300000000,14200000000,4500
Egypt,1992,18.4,800000,0,5.47,122000000000,65.2,60000000,45000000000,14400000000,4910
Egypt,1993,8.43,964000,584,5.43,125000000000,65.4,61400000,46700000000,15200000000,6880
Egypt,1994,8.45,1040000,3900,5.4,130000000000,65.7,62800000,48500000000,15900000000,7370
Egypt,1995,11.4,694000,19500,5.36,136000000000,66.4,64200000,50700000000,16800000000,7370
Egypt,1996,7.11,954000,39100,5.66,143000000000,66.9,65599999,53600000000,17100000000,7370
Egypt,1997,9.88,808000,58700,5.98,151000000000,67.2,67000000,56800000000,17900000000,65400
Egypt,1998,2.38,795000,98000,6.31,159000000000,67.5,68400000,60700000000,19900000000,90800
Egypt,1999,0.919,722000,196000,6.66,169000000000,67.9,69900000,65700000000,21800000000,481000
Egypt,2000,3.94,869000,441000,6.49,180000000000,68.5,71400000,73300000000,23600000000,1360000
Egypt,2001,1.87,765000,589000,6.33,186000000000,68.3,72900000,80700000000,25700000000,2790000
Egypt,2002,3.17,820000,1940000,6.17,190000000000,68.3,74400000,86200000000,27700000000,4490000
Egypt,2003,6.78,851000,2940000,6.01,197000000000,68.2,76000000,92200000000,29800000000,5800000
Egypt,2004,11.7,870000,8840000,5.86,205000000000,68.5,77500000,98300000000,31300000000,7640000
Egypt,2005,6.21,851000,9630000,5.87,214000000000,68.8,79100000,105000000000,33900000000,13600000
Egypt,2006,7.36,851000,10500000,5.88,228000000000,68.9,80600000,112000000000,36600000000,18000000
Egypt,2007,12.6,774000,12500000,5.89,245000000000,69.2,82200000,120000000000,40300000000,30100000
Egypt,2008,12.2,696000,14300000,5.9,262000000000,69.3,83800000,129000000000,43800000000,41300000
Spain,1991,6.94,20000000,10100,27.7,756000000000,77.1,39000000,156000000000,30900000000,108000
Spain,1992,6.71,20400000,30300,28.8,763000000000,77.5,39200000,159000000000,31400000000,180000
Spain,1993,4.54,18400000,50500,29.9,755000000000,77.7,39400000,157000000000,32400000000,257000
Spain,1994,3.88,18900000,111000,29.5,773000000000,78.0,39600000,162000000000,34800000000,412000
Spain,1995,4.93,19000000,152000,29.6,795000000000,78.1,39800000,167000000000,36000000000,945000
Spain,1996,3.46,16000000,532000,29.7,816000000000,78.3,40000000,174000000000,37500000000,3000000
Spain,1997,2.36,18400000,1120000,31.0,846000000000,78.8,40200000,190000000000,40100000000,4340000
Spain,1998,2.57,17500000,1750000,33.2,883000000000,79.0,40400000,195000000000,41700000000,6440000
Spain,1999,2.54,19600000,2870000,35.4,923000000000,79.1,40500000,208000000000,45500000000,15000000
Spain,2000,3.33,20900000,5560000,37.2,971000000000,79.5,40700000,224000000000,43600000000,24300000
Spain,2001,4.11,19200000,7500000,37.6,1010000000000,79.8,41000000,236000000000,49700000000,29700000
Spain,2002,4.08,21600000,8550000,38.0,1040000000000,79.9,41500000,245000000000,50600000000,33500000
Spain,2003,3.93,20100000,17000000,38.4,1070000000000,80.0,42200000,261000000000,54200000000,37200000
Spain,2004,3.88,21000000,19100000,38.9,1100000000000,80.3,43000000,280000000000,58100000000,38600000
Spain,2005,4.1,20500000,21100000,39.9,1140000000000,80.6,43700000,294000000000,62600000000,42700000
Spain,2006,3.98,17900000,22500000,40.3,1190000000000,81.0,44400000,299000000000,70800000000,45700000
Spain,2007,3.42,20000000,25000000,48.1,1230000000000,81.2,45200000,305000000000,71300000000,48400000
Spain,2008,2.25,13500000,27500000,48.9,1240000000000,81.4,46000000,314000000000,72000000000,49600000
Estonia,1996,22.5,3280000,50000,11.1,10800000000,70.0,1430000,9100000000,1230000000,69500
Estonia,1997,9.92,3240000,80400,12.1,12200000000,70.3,1420000,9220000000,1210000000,144000
Estonia,1998,6.89,2940000,152000,13.2,12700000000,69.9,1410000,8520000000,1350000000,247000
Estonia,1999,6.46,2680000,204000,12.6,12600000000,70.7,1400000,8270000000,1360000000,387000
Estonia,2000,3.68,2830000,400000,12.1,13900000000,71.0,1400000,8510000000,1470000000,557000
Estonia,2001,6.8,2790000,439000,11.7,14700000000,70.8,1390000,8480000000,1580000000,651000
Estonia,2002,4.86,2720000,574000,12.0,15700000000,71.4,1380000,8529999999,1580000000,881000
Estonia,2003,3.89,3150000,622000,13.9,16899999999,72.1,1370000,10200000000,1590000000,1050000
Estonia,2004,4.69,3230000,725000,15.5,18100000000,72.5,1360000,10300000000,1620000000,1260000
Estonia,2005,5.92,3090000,833000,19.8,19800000000,73.0,1350000,10200000000,1620000000,1450000
Estonia,2006,8.98,2930000,857000,23.0,21800000000,73.3,1350000,9730000000,1680000000,1660000
Estonia,2007,12.4,3530000,890000,25.9,23400000000,73.3,1340000,12200000000,1770000000,1680000
Estonia,2008,6.8,3360000,946000,26.8,22200000000,74.4,1340000,10600000000,1840000000,1620000
Finland,1991,1.51,5260000,70100,40.0,147000000000,75.7,5010000,58000000000,15600000000,319000
Finland,1992,0.888,4790000,95200,39.3,142000000000,76.0,5040000,57600000000,15900000000,386000
Finland,1993,1.77,5480000,130000,38.6,141000000000,76.3,5070000,61000000000,16300000000,489000
Finland,1994,1.85,6670000,251000,37.9,147000000000,76.8,5090000,65500000000,17000000000,676000
Finland,1995,4.2,5900000,712000,37.2,153000000000,76.9,5110000,64400000000,16300000000,1040000
Finland,1996,-0.0783,7030000,862000,38.3,158000000000,77.2,5120000,69100000000,17200000000,1500000
Finland,1997,2.08,6660000,1000000,39.5,168000000000,77.3,5140000,69100000000,17400000000,2160000
Finland,1998,3.1,5460000,1310000,40.7,178000000000,77.6,5150000,70400000000,18100000000,2850000
Finland,1999,0.927,5290000,1670000,41.9,185000000000,77.8,5170000,69400000000,18400000000,3270000
Finland,2000,1.64,5020000,1930000,43.2,196000000000,78.0,5180000,70500000000,18100000000,3730000
Finland,2001,3.3,6060000,2240000,44.0,201000000000,78.4,5190000,74800000000,19400000000,4179999
Finland,2002,0.944,6590000,3250000,44.9,205000000000,78.6,5200000,75400000000,19900000000,4520000
Finland,2003,0.19,8220000,3620000,45.8,209000000000,78.8,5210000,84700000000,20400000000,4750000
Finland,2004,0.603,7380000,3790000,48.0,217000000000,79.0,5230000,86300000000,20400000000,4990000
Finland,2005,0.929,4740000,3920000,49.6,223000000000,79.3,5250000,70800000000,20600000000,5270000
Finland,2006,0.921,7410000,4200000,50.4,232000000000,79.6,5270000,82700000000,21100000000,5670000
Finland,2007,2.75,7000000,4280000,52.3,244000000000,79.7,5290000,81700000000,21500000000,6080000
Finland,2008,3.04,5330000,4450000,52.9,246000000000,80.0,5310000,77800000000,21200000000,6830000
France,1991,2.55,20200000,79700,42.2,1680000000000,77.4,56600000,456000000000,107000000000,375000
France,1992,1.97,17800000,159000,42.6,1710000000000,77.6,56900000,464000000000,110000000000,437000
France,1993,1.62,14600000,339000,43.1,1690000000000,77.8,57100000,473000000000,112000000000,572000
France,1994,0.925,14300000,518000,43.6,1730000000000,78.0,57200000,477000000000,111000000000,883000
France,1995,1.12,14700000,947000,44.1,1770000000000,78.2,57400000,494000000000,109000000000,1300000
France,1996,1.36,15600000,1500000,44.6,1800000000000,78.4,57600000,513000000000,121000000000,2460000
France,1997,0.878,13700000,2480000,44.8,1840000000000,78.7,57800000,505000000000,119000000000,5820000
France,1998,0.95,16300000,3690000,46.0,1900000000000,78.8,58100000,511000000000,123000000000,11200000
France,1999,0.204,14600000,5360000,47.3,1970000000000,78.9,58400000,526000000000,127000000000,21400000
France,2000,1.55,14200000,8440000,48.4,2049999999999,79.2,58700000,540000000000,129000000000,29100000
France,2001,2.01,12400000,15600000,49.7,2089999999999,79.3,59000000,550000000000,134000000000,37000000
France,2002,2.07,12800000,18000000,50.9,2109999999999,79.5,59400000,559000000000,133000000000,38600000
France,2003,1.86,13600000,21800000,47.3,2130000000000,79.7,59700000,567000000000,142000000000,41700000
France,2004,1.62,12900000,23800000,48.0,2190000000000,80.3,60100000,574000000000,147000000000,44500000
France,2005,1.94,13400000,26200000,47.5,2220000000000,80.6,60500000,576000000000,145000000000,48100000
France,2006,2.16,12400000,28800000,46.8,2280000000000,80.8,60900000,575000000000,147000000000,51700000
France,2007,2.56,12800000,40900000,56.9,2330000000000,81.1,61300000,570000000000,146000000000,55400000
France,2008,2.37,12100000,44000000,57.4,2340000000000,81.2,61700000,574000000000,156000000000,58000000
UK,1991,6.42,65099999,99800,36.9,1750000000000,76.1,57400000,323000000000,98100000000,1260000
UK,1992,3.32,61200000,150000,35.7,1760000000000,76.3,57500000,321000000000,99500000000,1510000
UK,1993,2.73,53300000,299000,35.5,1800000000000,76.4,57600000,323000000000,101000000000,2270000
UK,1994,1.39,49700000,599000,38.7,1870000000000,76.7,57800000,327000000000,101000000000,3940000
UK,1995,11.5,47500000,1100000,38.7,1920000000000,76.8,57900000,337000000000,102000000000,5740000
UK,1996,4.14,44400000,2400000,40.3,1960000000000,77.0,58100000,351000000000,108000000000,7250000
UK,1997,-0.147,39600000,4310000,41.7,2060000000000,77.3,58300000,351000000000,105000000000,8840000
UK,1998,1.27,38600000,8000000,44.0,2130000000000,77.5,58400000,363000000000,109000000000,14900000
UK,1999,1.37,34300000,12500000,45.0,2200000000000,77.6,58600000,368000000000,110000000000,27200000
UK,2000,1.14,36700000,15800000,49.4,2290000000000,78.0,58900000,377000000000,112000000000,43500000
UK,2001,1.51,38900000,19800000,50.0,2350000000000,78.3,59100000,385000000000,115000000000,46300000
UK,2002,2.12,35700000,33500000,48.5,2390000000000,78.5,59400000,387000000000,115000000000,49200000
UK,2003,2.39,38100000,38600000,49.4,2470000000000,78.6,59600000,398000000000,116000000000,54300000
UK,2004,2.62,36600000,39300000,51.1,2530000000000,79.0,60000000,394000000000,116000000000,59700000
UK,2005,2.94,37400000,42200000,52.1,2600000000000,79.3,60400000,398000000000,117000000000,65500000
UK,2006,2.79,40900000,41900000,53.1,2660000000000,79.5,60800000,397000000000,117000000000,70100000
UK,2007,2.25,38400000,46100000,53.0,2730000000000,79.8,61300000,397000000000,115000000000,73800000
UK,2008,3.4,35600000,48700000,53.9,2720000000000,80.0,61700000,389000000000,118000000000,74900000
Greece,1991,19.8,7750000,5030,27.7,163000000000,77.3,10400000,35800000000,10000000000,0
Greece,1992,14.8,8090000,5030,27.8,164000000000,77.4,10500000,37400000000,10600000000,0
Greece,1993,14.4,8090000,20100,27.2,162000000000,77.6,10600000,38400000000,10500000000,48000
Greece,1994,11.2,8100000,40300,27.7,165000000000,77.7,10600000,40600000000,10900000000,153000
Greece,1995,9.79,8080000,80500,28.2,168000000000,77.8,10700000,41600000000,11500000000,273000
Greece,1996,7.64,7860000,151000,28.8,173000000000,77.9,10800000,42600000000,12300000000,532000
Greece,1997,6.55,8460000,202000,29.4,181000000000,78.1,10900000,43500000000,12400000000,938000
Greece,1998,5.1,8850000,353000,30.1,188000000000,78.2,10900000,46300000000,12800000000,2049999
Greece,1999,3.62,8510000,758000,30.7,194000000000,78.2,11000000,49600000000,13500000000,3900000
Greece,2000,1.59,9020000,1010000,31.4,201000000000,78.4,11000000,53800000000,14200000000,5930000
Greece,2001,3.47,9330000,1220000,32.9,210000000000,78.7,11100000,53700000000,14600000000,7960000
Greece,2002,3.35,8970000,1640000,34.5,218000000000,78.9,11100000,54600000000,15800000000,9310000
Greece,2003,3.45,9020000,2000000,36.2,231000000000,79.1,11100000,58500000000,16399999999,8940000
Greece,2004,3.06,9250000,2410000,38.2,242000000000,79.2,11100000,59300000000,16899999999,9320000
Greece,2005,2.24,9120000,2690000,38.6,244000000000,79.4,11100000,60000000000,16899999999,10300000
Greece,2006,3.5,8400000,3610000,39.0,258000000000,79.7,11100000,60800000000,17700000000,11000000
Greece,2007,3.42,8860000,3990000,40.1,266000000000,79.6,11100000,63500000000,18000000000,12300000
Greece,2008,4.34,8340000,4220000,40.7,265000000000,80.0,11100000,63700000000,18100000000,13800000
"Hong Kong, China",1991,9.14,5930000,7020,34.3,129000000000,77.7,5920000,31900000000,5720000000,190000
"Hong Kong, China",1992,9.9,6280000,49800,35.8,137000000000,78.0,6010000,35100000000,6030000000,233000
"Hong Kong, China",1993,8.61,7280000,79100,37.2,145000000000,78.3,6090000,35900000000,6690000000,291000
"Hong Kong, China",1994,6.32,5200000,167000,38.3,154000000000,78.7,6170000,26700000000,7180000000,485000
"Hong Kong, China",1995,4.14,5600000,196000,38.2,158000000000,79.2,6240000,27900000000,7520000000,798000
"Hong Kong, China",1996,5.88,4160000,294000,38.0,164000000000,79.5,6330000,28400000000,8109999999,1360000
"Hong Kong, China",1997,5.76,3510000,663000,39.4,173000000000,79.8,6440000,28900000000,8039999999,2230000
"Hong Kong, China",1998,1.22,4370000,933000,36.6,163000000000,80.1,6550000,31400000000,9110000000,3170000
"Hong Kong, China",1999,-4.1,3730000,1380000,37.0,167000000000,80.3,6640000,29500000000,8720000000,4280000
"Hong Kong, China",2000,-3.39,4340000,1840000,39.3,180000000000,80.8,6730000,31300000000,8960000000,5450000
"Hong Kong, China",2001,-1.77,6850000,2580000,39.0,181000000000,81.1,6800000,32400000000,9110000000,5780000
"Hong Kong, China",2002,-3.4,5330000,2890000,39.3,184000000000,81.3,6850000,34299999999,9280000000,6400000
"Hong Kong, China",2003,-6.01,6760000,3510000,40.4,189000000000,81.2,6890000,35500000000,9550000000,7350000
"Hong Kong, China",2004,-3.59,6310000,3800000,43.4,206000000000,81.4,6920000,37100000000,9480000000,8210000
"Hong Kong, China",2005,-0.15,6870000,3850000,46.3,221000000000,81.8,6940000,38400000000,9950000000,8540000
"Hong Kong, China",2006,-0.535,6860000,4139999,49.0,236000000000,82.0,6960000,38600000000,9840000000,9440000
"Hong Kong, China",2007,3.14,7480000,4430000,51.6,252000000000,82.2,7000000,38900000000,10100000000,10800000
"Hong Kong, China",2008,1.28,6850000,4590000,52.2,257000000000,82.4,7050000,38000000000,10300000000,11600000
Croatia,1996,3.85,143000,39300,35.2,35800000000,73.5,4760000,11200000000,4900000000,64900
Croatia,1997,6.89,243000,78400,37.1,38000000000,73.5,4710000,10200000000,5190000000,120000
Croatia,1998,8.18,233000,147000,39.1,38900000000,73.8,4660000,11500000000,5270000000,183000
Croatia,1999,3.51,206000,196000,19.6,38500000000,74.1,4610000,13000000000,5740000000,295000
Croatia,2000,4.34,432000,294000,22.1,39700000000,74.7,4550000,11300000000,5730000000,1030000
Croatia,2001,4.23,481000,510000,20.8,40900000000,74.9,4510000,12800000000,5560000000,1750000
Croatia,2002,3.84,584000,781000,24.2,43300000000,75.0,4480000,12800000000,5960000000,2310000
Croatia,2003,4.3,650000,998000,28.1,45700000000,75.1,4460000,13300000000,5700000000,2540000
Croatia,2004,3.63,690000,1360000,32.7,47600000000,75.6,4440000,14000000000,6070000000,2840000
Croatia,2005,3.12,684000,1450000,32.6,49700000000,75.6,4430000,13200000000,6330000000,3650000
Croatia,2006,3.88,635000,1660000,32.5,52200000000,76.0,4420000,13000000000,6520000000,4400000
Croatia,2007,4.27,689000,1810000,32.4,54800000000,75.9,4410000,12700000000,6390000000,5030000
Croatia,2008,5.51,709000,1930000,32.3,55900000000,75.9,4390000,12900000000,6710000000,4550000
Hungary,1992,21.5,5170000,5010,17.4,76300000000,69.1,10400000,31700000000,10500000000,23300
Hungary,1993,21.3,4660000,20000,15.8,75900000000,69.2,10400000,32900000000,9720000000,45700
Hungary,1994,19.5,4420000,50100,17.2,78100000000,69.6,10300000,33500000000,9850000000,143000
Hungary,1995,26.7,4350000,70100,16.0,79300000000,70.0,10300000,34000000000,9790000000,265000
Hungary,1996,21.9,4290000,100000,14.8,79300000000,70.8,10300000,35100000000,10100000000,473000
Hungary,1997,20.3,4099999,200000,13.6,81800000000,71.0,10300000,35400000000,9780000000,706000
Hungary,1998,13.8,3980000,400000,12.6,85000000000,71.0,10300000,37200000000,9980000000,1070000
Hungary,1999,8.12,4139999,600000,14.3,87600000000,71.1,10200000,37800000000,9840000000,1630000
Hungary,2000,9.58,3870000,715000,13.0,91600000000,71.9,10200000,35200000000,9790000000,3080000
Hungary,2001,11.0,3680000,1480000,14.8,95300000000,72.5,10200000,36400000000,10100000000,4970000
Hungary,2002,8.09,3550000,1690000,15.2,99800000000,72.6,10100000,36200000000,10400000000,6890000
Hungary,2003,5.43,3630000,2190000,16.9,104000000000,72.7,10100000,34100000000,11100000000,7940000
Hungary,2004,5.09,3440000,2810000,18.3,109000000000,73.1,10100000,33700000000,11000000000,8730000
Hungary,2005,2.63,3060000,3930000,19.5,114000000000,73.1,10100000,35800000000,11100000000,9320000
Hungary,2006,3.66,3070000,4730000,19.1,118000000000,73.5,10100000,35900000000,11400000000,9970000
Hungary,2007,5.44,3120000,5340000,19.0,119000000000,73.6,10000000,40000000000,11300000000,11000000
Hungary,2008,4.81,3030000,6100000,20.4,120000000000,74.2,10000000,40000000000,11500000000,12200000
Indonesia,1991,8.91,3460000,0,2.3,289000000000,64.5,185000000,38100000000,10000000000,24500
Indonesia,1992,7.29,4230000,0,2.32,307000000000,64.9,189000000,40300000000,11300000000,35500
Indonesia,1993,19.2,4930000,0,2.34,327000000000,65.3,192000000,39700000000,12800000000,53400
Indonesia,1994,7.78,4930000,2060,2.48,352000000000,65.7,195000000,45900000000,14700000000,78000
Indonesia,1995,9.88,5420000,51400,2.64,381000000000,66.0,198000000,54100000000,18100000000,211000
Indonesia,1996,8.68,6470000,113000,2.8,411000000000,66.4,201000000,58900000000,19600000000,563000
Indonesia,1997,12.6,7970000,395000,2.41,430000000000,66.7,205000000,70700000000,22700000000,916000
Indonesia,1998,75.3,8560000,525000,2.07,374000000000,66.8,208000000,76700000000,24900000000,1070000
Indonesia,1999,14.2,11800000,927000,2.83,376000000000,67.0,211000000,84000000000,26900000000,2220000
Indonesia,2000,20.4,13200000,1960000,2.79,395000000000,67.2,214000000,93300000000,30600000000,3670000
Indonesia,2001,14.3,16700000,4330000,2.95,409000000000,67.5,217000000,102000000000,33400000000,6520000
Indonesia,2002,5.9,17200000,4640000,3.66,428000000000,67.7,220000000,108000000000,34000000000,11700000
Indonesia,2003,5.49,23100000,5260000,3.72,448000000000,67.8,223000000,113000000000,35800000000,18500000
Indonesia,2004,8.55,21300000,5810000,3.7,471000000000,66.3,226000000,120000000000,40300000000,30300000
Indonesia,2005,14.3,24400000,8150000,3.87,498000000000,68.3,229000000,128000000000,41200000000,46900000
Indonesia,2006,14.1,28900000,10900000,3.63,525000000000,68.4,232000000,133000000000,43800000000,63800000
